,trial,item_l,item_r,choice,rt,subj,YesNo,response,item,Item_l,Item_r,Item,A,repetitions
4412,129,stim_skittles.jpg,stim_babyruth.jpg,1.0,1.352562,705.0,0.0,,,14.0,2.0,0.0,1.0,
4413,130,stim_payday.jpg,stim_almondjoy.jpg,2.0,6.74634,705.0,0.0,,,12.0,1.0,0.0,1.0,
4414,131,stim_almondjoy.jpg,stim_hundredgrand.jpg,1.0,1.836846,705.0,0.0,,,1.0,6.0,0.0,1.0,
4415,132,stim_mmpeanut.jpg,stim_sourpatchkids.jpg,1.0,2.220908,705.0,0.0,,,10.0,16.0,0.0,1.0,
4416,133,stim_mrgoodbar.jpg,stim_crunch.jpg,2.0,0.634502,705.0,0.0,,,11.0,4.0,0.0,1.0,
4417,134,stim_mrgoodbar.jpg,stim_whoppers.jpg,2.0,1.035297,705.0,0.0,,,11.0,17.0,0.0,1.0,
4418,135,stim_mmchocolate.jpg,stim_fruitsnacks.jpg,1.0,0.768127,705.0,0.0,,,9.0,5.0,0.0,1.0,
4419,136,stim_hundredgrand.jpg,stim_sourpatchkids.jpg,2.0,0.801521,705.0,0.0,,,6.0,16.0,0.0,1.0,
4420,1,,,,1.847118,705.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
4421,2,,,,1.47802,705.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
4422,3,,,,0.786386,705.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
4423,4,,,,1.055434,705.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
4424,5,,,,1.372314,705.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
4425,6,,,,1.132658,705.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
4426,7,,,,1.163611,705.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
4427,8,,,,1.049802,705.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
4428,9,,,,0.95565,705.0,1.0,0.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
4429,10,,,,0.888727,705.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
4430,11,,,,0.927053,705.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
4431,12,,,,0.842508,705.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
4432,13,,,,0.80288,705.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
4433,14,,,,0.619611,705.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
4434,15,,,,0.732015,705.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
4435,16,,,,1.608715,705.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
4436,17,,,,0.68873,705.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
4437,18,,,,1.317996,705.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
4438,19,,,,1.292354,705.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
4439,20,,,,0.653441,705.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
4440,21,,,,0.855426,705.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
4441,22,,,,1.248744,705.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
4442,23,,,,0.830013,705.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
4443,24,,,,0.695523,705.0,1.0,0.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
4444,25,,,,0.957608,705.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
4445,26,,,,0.748826,705.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
4446,27,,,,0.892029,705.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
4447,28,,,,0.768542,705.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
4448,29,,,,0.70908,705.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
4449,30,,,,0.799977,705.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
4450,31,,,,0.641452,705.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
4451,32,,,,0.67684,705.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
4452,33,,,,0.754601,705.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
4453,34,,,,0.682449,705.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
4454,35,,,,0.735009,705.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
4455,36,,,,0.769604,705.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
4456,37,,,,0.714406,705.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
4457,38,,,,0.645853,705.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
4458,39,,,,1.141413,705.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
4459,40,,,,0.604603,705.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
4460,41,,,,0.698668,705.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
4461,42,,,,1.464274,705.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
4462,43,,,,0.647299,705.0,1.0,0.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
4463,44,,,,0.656092,705.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
4464,45,,,,0.766128,705.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
4465,46,,,,0.992395,705.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
4466,47,,,,0.652278,705.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
4467,48,,,,0.894843,705.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
4468,49,,,,0.577017,705.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
4469,50,,,,0.679659,705.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
4470,51,,,,0.649713,705.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
4471,52,,,,0.541164,705.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
4472,53,,,,0.714494,705.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
4473,54,,,,0.850844,705.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
4474,55,,,,0.740794,705.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
4475,56,,,,0.778557,705.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
4476,57,,,,0.641708,705.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
4477,58,,,,0.656946,705.0,1.0,0.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
4478,59,,,,1.415875,705.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
4479,60,,,,1.231704,705.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
4480,61,,,,0.653164,705.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
4481,62,,,,1.347064,705.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
4482,63,,,,1.213486,705.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
4483,64,,,,0.535275,705.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
4484,65,,,,0.595635,705.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
4485,66,,,,1.697711,705.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
4486,67,,,,0.816242,705.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
4487,68,,,,0.703965,705.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
4488,69,,,,0.48315,705.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
4489,70,,,,0.655447,705.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
4490,71,,,,0.540932,705.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
4491,72,,,,1.3602,705.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
4492,73,,,,2.294118,705.0,1.0,0.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
4493,74,,,,0.889459,705.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
4494,75,,,,0.645168,705.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
4495,76,,,,0.753076,705.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
4496,77,,,,1.492978,705.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
4497,78,,,,0.863195,705.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
4498,79,,,,0.894988,705.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
4499,80,,,,0.523119,705.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
4500,81,,,,0.512366,705.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
4501,82,,,,0.510099,705.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
4502,83,,,,0.751487,705.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
4503,84,,,,0.604019,705.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
4504,85,,,,0.60943,705.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
4505,86,,,,1.291156,705.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
4506,87,,,,0.618483,705.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
4507,88,,,,0.597747,705.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
4508,89,,,,0.520249,705.0,1.0,0.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
4509,90,,,,0.583015,705.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
4510,91,,,,0.549097,705.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
4511,92,,,,0.606119,705.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
4512,93,,,,0.588302,705.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
4513,94,,,,0.658396,705.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
4514,95,,,,0.874,705.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
4515,96,,,,0.527766,705.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
4516,97,,,,0.526408,705.0,1.0,0.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
4517,98,,,,0.656163,705.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
4518,99,,,,0.529185,705.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
4519,100,,,,0.679336,705.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
4520,101,,,,0.59964,705.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
4521,102,,,,0.535875,705.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
4522,103,,,,0.844015,705.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
4523,104,,,,0.624263,705.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
4524,105,,,,0.648999,705.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
4525,106,,,,1.001673,705.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
4526,107,,,,1.526877,705.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
4527,108,,,,0.575828,705.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
4528,109,,,,0.780493,705.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
4529,110,,,,0.715723,705.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
4530,111,,,,0.536707,705.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
4531,112,,,,0.549048,705.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
4532,113,,,,0.741552,705.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
4533,114,,,,0.68994,705.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
4534,115,,,,0.893415,705.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
4535,116,,,,0.638813,705.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
4536,117,,,,0.653362,705.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
4537,118,,,,0.657306,705.0,1.0,0.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
4538,119,,,,0.667742,705.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
4539,120,,,,0.647346,705.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
4540,121,,,,0.614152,705.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
4541,122,,,,0.638501,705.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
4542,123,,,,0.766142,705.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
4543,124,,,,0.604705,705.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
4544,125,,,,0.537387,705.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
4545,126,,,,0.521728,705.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
4546,127,,,,0.636167,705.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
4547,128,,,,0.647213,705.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
4548,129,,,,0.6424,705.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
4549,130,,,,0.565538,705.0,1.0,0.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
4550,131,,,,0.602492,705.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
4551,132,,,,0.671601,705.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
4552,133,,,,0.658255,705.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
4553,134,,,,0.541607,705.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
4554,135,,,,0.660158,705.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
4555,136,,,,0.631376,705.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
4556,137,,,,0.612116,705.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
4557,138,,,,0.61871,705.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
4558,139,,,,0.623474,705.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
4559,140,,,,0.530039,705.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
4560,141,,,,0.613997,705.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
4561,142,,,,0.772947,705.0,1.0,0.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
4562,143,,,,0.837741,705.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
4563,144,,,,0.629113,705.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
4564,145,,,,0.652229,705.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
4565,146,,,,1.960483,705.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
4566,147,,,,0.568575,705.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
4567,148,,,,0.580909,705.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
4568,149,,,,0.582729,705.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
4569,150,,,,0.619206,705.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
4570,151,,,,0.820604,705.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
4571,152,,,,0.644158,705.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
4572,153,,,,0.541131,705.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
4573,154,,,,0.585207,705.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
4574,155,,,,0.607237,705.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
4575,156,,,,0.560943,705.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
4576,157,,,,0.655912,705.0,1.0,0.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
4577,158,,,,0.840195,705.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
4578,159,,,,0.773828,705.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
4579,160,,,,0.734468,705.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
4580,161,,,,0.533349,705.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
4581,162,,,,0.70545,705.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
4582,163,,,,0.648648,705.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
4583,164,,,,0.676402,705.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
4584,165,,,,0.618566,705.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
4585,166,,,,0.740829,705.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
4586,167,,,,0.589087,705.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
4587,168,,,,0.650233,705.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
4588,169,,,,0.528195,705.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
4589,170,,,,0.764122,705.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
4590,1,stim_skittles.jpg,stim_crunch.jpg,1.0,2.20588,706.0,0.0,,,14.0,4.0,0.0,1.0,
4591,2,stim_hundredgrand.jpg,stim_sourpatchkids.jpg,2.0,4.558748,706.0,0.0,,,6.0,16.0,0.0,1.0,
4592,3,stim_mrgoodbar.jpg,stim_skittles.jpg,2.0,0.818186,706.0,0.0,,,11.0,14.0,0.0,1.0,
4593,4,stim_kitkat.jpg,stim_milkyway.jpg,1.0,0.768092,706.0,0.0,,,7.0,8.0,0.0,1.0,
4594,5,stim_mmpeanut.jpg,stim_hundredgrand.jpg,1.0,0.751418,706.0,0.0,,,10.0,6.0,0.0,1.0,
4595,6,stim_mrgoodbar.jpg,stim_fruitsnacks.jpg,2.0,1.0854,706.0,0.0,,,11.0,5.0,0.0,1.0,
4596,7,stim_butterfinger.jpg,stim_mmchocolate.jpg,2.0,0.634549,706.0,0.0,,,3.0,9.0,0.0,1.0,
4597,8,stim_mrgoodbar.jpg,stim_hundredgrand.jpg,1.0,4.041098,706.0,0.0,,,11.0,6.0,0.0,1.0,
4598,9,stim_mmchocolate.jpg,stim_babyruth.jpg,1.0,0.701305,706.0,0.0,,,9.0,2.0,0.0,1.0,
4599,10,stim_payday.jpg,stim_mrgoodbar.jpg,2.0,1.085402,706.0,0.0,,,12.0,11.0,0.0,1.0,
4600,11,stim_kitkat.jpg,stim_almondjoy.jpg,1.0,0.684608,706.0,0.0,,,7.0,1.0,0.0,1.0,
4601,12,stim_almondjoy.jpg,stim_mmchocolate.jpg,2.0,0.717995,706.0,0.0,,,1.0,9.0,0.0,1.0,
4602,13,stim_butterfinger.jpg,stim_mrgoodbar.jpg,2.0,1.118768,706.0,0.0,,,3.0,11.0,0.0,1.0,
4603,14,stim_babyruth.jpg,stim_mmpeanut.jpg,2.0,0.801535,706.0,0.0,,,2.0,10.0,0.0,1.0,
4604,15,stim_mmchocolate.jpg,stim_kitkat.jpg,1.0,2.354508,706.0,0.0,,,9.0,7.0,0.0,1.0,
4605,16,stim_fruitsnacks.jpg,stim_hundredgrand.jpg,1.0,0.768109,706.0,0.0,,,5.0,6.0,0.0,1.0,
4606,17,stim_kitkat.jpg,stim_babyruth.jpg,1.0,1.051979,706.0,0.0,,,7.0,2.0,0.0,1.0,
4607,18,stim_mmpeanut.jpg,stim_mrgoodbar.jpg,1.0,0.718096,706.0,0.0,,,10.0,11.0,0.0,1.0,
4608,19,stim_mmpeanut.jpg,stim_mmchocolate.jpg,2.0,1.018577,706.0,0.0,,,10.0,9.0,0.0,1.0,
4609,20,stim_payday.jpg,stim_reeses.jpg,2.0,1.018596,706.0,0.0,,,12.0,13.0,0.0,1.0,
4610,21,stim_milkyway.jpg,stim_butterfinger.jpg,1.0,1.319156,706.0,0.0,,,8.0,3.0,0.0,1.0,
4611,22,stim_skittles.jpg,stim_whoppers.jpg,1.0,0.684615,706.0,0.0,,,14.0,17.0,0.0,1.0,
4612,23,stim_snickers.jpg,stim_crunch.jpg,1.0,3.406537,706.0,0.0,,,15.0,4.0,0.0,1.0,
4613,24,stim_snickers.jpg,stim_kitkat.jpg,2.0,0.768135,706.0,0.0,,,15.0,7.0,0.0,1.0,
4614,25,stim_payday.jpg,stim_almondjoy.jpg,2.0,2.354501,706.0,0.0,,,12.0,1.0,0.0,1.0,
4615,26,stim_fruitsnacks.jpg,stim_snickers.jpg,1.0,0.651219,706.0,0.0,,,5.0,15.0,0.0,1.0,
4616,27,stim_milkyway.jpg,stim_whoppers.jpg,1.0,4.909411,706.0,0.0,,,8.0,17.0,0.0,1.0,
4617,28,stim_crunch.jpg,stim_kitkat.jpg,2.0,0.68461,706.0,0.0,,,4.0,7.0,0.0,1.0,
4618,29,stim_snickers.jpg,stim_whoppers.jpg,1.0,0.918382,706.0,0.0,,,15.0,17.0,0.0,1.0,
4619,30,stim_hundredgrand.jpg,stim_crunch.jpg,2.0,3.122658,706.0,0.0,,,6.0,4.0,0.0,1.0,
4620,31,stim_skittles.jpg,stim_payday.jpg,1.0,0.61782,706.0,0.0,,,14.0,12.0,0.0,1.0,
4621,32,stim_reeses.jpg,stim_milkyway.jpg,1.0,1.168872,706.0,0.0,,,13.0,8.0,0.0,1.0,
4622,33,stim_butterfinger.jpg,stim_almondjoy.jpg,2.0,0.968484,706.0,0.0,,,3.0,1.0,0.0,1.0,
4623,34,stim_kitkat.jpg,stim_mmpeanut.jpg,1.0,1.870235,706.0,0.0,,,7.0,10.0,0.0,1.0,
4624,35,stim_snickers.jpg,stim_babyruth.jpg,1.0,0.868307,706.0,0.0,,,15.0,2.0,0.0,1.0,
4625,36,stim_crunch.jpg,stim_mrgoodbar.jpg,2.0,1.102088,706.0,0.0,,,4.0,11.0,0.0,1.0,
4626,37,stim_reeses.jpg,stim_sourpatchkids.jpg,1.0,0.784789,706.0,0.0,,,13.0,16.0,0.0,1.0,
4627,38,stim_sourpatchkids.jpg,stim_payday.jpg,1.0,1.135492,706.0,0.0,,,16.0,12.0,0.0,1.0,
4628,39,stim_snickers.jpg,stim_reeses.jpg,2.0,1.035276,706.0,0.0,,,15.0,13.0,0.0,1.0,
4629,40,stim_snickers.jpg,stim_milkyway.jpg,1.0,0.701298,706.0,0.0,,,15.0,8.0,0.0,1.0,
4630,41,stim_mmpeanut.jpg,stim_almondjoy.jpg,1.0,0.784808,706.0,0.0,,,10.0,1.0,0.0,1.0,
4631,42,stim_milkyway.jpg,stim_crunch.jpg,2.0,5.894664,706.0,0.0,,,8.0,4.0,0.0,1.0,
4632,43,stim_fruitsnacks.jpg,stim_butterfinger.jpg,1.0,0.70131,706.0,0.0,,,5.0,3.0,0.0,1.0,
4633,44,stim_sourpatchkids.jpg,stim_almondjoy.jpg,2.0,0.951781,706.0,0.0,,,16.0,1.0,0.0,1.0,
4634,45,stim_butterfinger.jpg,stim_crunch.jpg,2.0,0.93509,706.0,0.0,,,3.0,4.0,0.0,1.0,
4635,46,stim_skittles.jpg,stim_babyruth.jpg,1.0,0.717997,706.0,0.0,,,14.0,2.0,0.0,1.0,
4636,47,stim_whoppers.jpg,stim_mmchocolate.jpg,2.0,0.701294,706.0,0.0,,,17.0,9.0,0.0,1.0,
4637,48,stim_whoppers.jpg,stim_mmpeanut.jpg,2.0,0.768091,706.0,0.0,,,17.0,10.0,0.0,1.0,
4638,49,stim_reeses.jpg,stim_butterfinger.jpg,1.0,0.768087,706.0,0.0,,,13.0,3.0,0.0,1.0,
4639,50,stim_kitkat.jpg,stim_mrgoodbar.jpg,1.0,0.718009,706.0,0.0,,,7.0,11.0,0.0,1.0,
4640,51,stim_almondjoy.jpg,stim_hundredgrand.jpg,1.0,0.901695,706.0,0.0,,,1.0,6.0,0.0,1.0,
4641,52,stim_mmpeanut.jpg,stim_reeses.jpg,1.0,0.667903,706.0,0.0,,,10.0,13.0,0.0,1.0,
4642,53,stim_reeses.jpg,stim_whoppers.jpg,1.0,0.768125,706.0,0.0,,,13.0,17.0,0.0,1.0,
4643,54,stim_kitkat.jpg,stim_hundredgrand.jpg,1.0,0.951783,706.0,0.0,,,7.0,6.0,0.0,1.0,
